deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.46736264;38.46352649;0.05637531;-0.05118764;-1.62915123;0.01576179;0.11025278;-0.65561199 
0.43666172;38.90018821;0.09496826;0.00175248;-1.82700777;0.20494576;0.23367196;-0.79595548 
0.39109635;39.29128456;0.11388312;-0.02298829;-1.89639461;0.13736448;-0.31019118;0.31300583 
0.45243835;39.74372292;0.13211080;-0.04777748;-1.65330625;-0.09818860;0.35156319;1.39069140 
0.44755912;40.19128203;0.04803371;0.01730939;-1.25794172;-0.32274821;0.22389217;1.46652949 
0.38112950;40.57241154;-0.00346523;0.02631576;-0.95879716;-0.07196257;-0.27620229;0.88927472 
0.43226147;41.00467300;0.00090113;-0.16803262;-0.82896274;0.05106055;-0.58609504;0.19249162 
0.37082839;41.37550139;-0.01366972;-0.22548036;-0.81962860;-0.06590688;-0.15206714;-0.12186313 
0.35593104;41.73143244;-0.00199606;-0.25831872;-0.89325708;0.00600630;-0.07140198;-0.33790785 
0.41196704;42.14339948;0.00710635;-0.27490178;-0.97143006;-0.07205502;-0.03292852;-0.25112441 
0.28468180;42.42808127;-0.01370958;-0.26638511;-1.01703787;-0.14304987;-0.10683453;-0.12749553 
0.22880721;42.65688848;-0.01162927;-0.28615493;-1.03559279;0.04071765;-0.00307467;-0.06400052 
0.29004788;42.94693637;-0.02327487;-0.23269455;-1.03658628;-0.10828703;0.36744609;0.02937002 
0.27451229;43.22144866;-0.04195715;-0.13416249;-1.04589581;-0.08379106;0.49213582;-0.02237879 
0.39624667;43.61769533;-0.04017045;-0.07258296;-1.05234790;-0.03466338;0.10764077;0.00028442 
0.40124154;44.01893687;-0.03535834;-0.08683131;-1.02837849;0.14490332;-0.13212642;0.28730890 
0.39137888;44.41031575;-0.06302403;-0.04596929;-0.95166582;-0.28338310;0.29805472;0.34450552 
0.40153074;44.81184649;-0.03177600;-0.05929574;-0.80140114;0.48677459;0.01872856;0.89330178 
0.43176889;45.24361539;0.05246162;0.05961223;-0.46202469;0.00534882;0.80194968;1.60435915 
0.35044980;45.59406519;-0.03805599;-0.02560820;-0.10932299;-0.54962689;-1.46021533;0.99000680 
0.37121153;45.96527672;-0.10036333;-0.20610875;0.08745134;0.03525294;-0.16823341;0.58504671 
0.44746900;46.41274571;-0.04918804;-0.04880467;0.17767990;-0.04674193;0.52218920;0.17326722 
0.45773363;46.87047935;-0.09934639;-0.03344026;0.19477992;0.14815575;-0.15758418;-0.05158760 
0.47362804;47.34410739;-0.11039510;-0.08486969;0.14583600;-0.18256061;0.00733128;-0.27253318 
0.49399114;47.83809853;-0.09771065;-0.12199971;0.08319116;0.18607542;-0.16097157;-0.26643068 
0.46280003;48.30089855;-0.10654270;-0.01393477;0.01930222;-0.05383516;0.29735556;-0.13474168 
0.45273805;48.75363660;-0.06183331;-0.00465764;-0.00163449;0.08852299;-0.10429550;-0.05504682 
0.45818663;49.21182323;-0.02771603;-0.04967400;-0.00592593;0.14676712;-0.11726274;-0.06608320 
0.54998088;49.76180410;0.01085225;-0.08239775;-0.04723271;0.19620238;-0.37852782;-0.21088925 
0.42756629;50.18937039;0.04279695;-0.10976057;-0.08889601;-0.25971562;0.06801735;-0.08793536 
0.44760275;50.63697314;-0.01182997;-0.10207304;-0.10234910;-0.08103552;-0.01146153;-0.03728707 
0.38688707;51.02386022;-0.01487794;-0.02767667;-0.09969846;-0.06456826;0.69871795;0.06886882 
0.46830034;51.49216056;-0.02918374;0.07674810;-0.07797421;-0.05243531;0.00397705;0.06989966 
0.40629864;51.89845920;-0.01902915;0.04420732;-0.06038065;-0.04804110;-0.04261469;0.05090329 
0.48970771;52.38816690;-0.03579703;0.01721091;-0.06505479;-0.01653103;-0.16993238;-0.12245205 
0.34538078;52.73354769;-0.04741251;-0.01732429;-0.09973863;-0.18055379;-0.20146438;-0.15002050 
0.44767880;53.18122649;-0.04236465;-0.08807706;-0.13611782;0.13751745;-0.26809222;-0.16153455 
0.45195746;53.63318396;-0.03358323;-0.10865499;-0.15412712;-0.06932253;0.15139949;0.00406053 
0.36580205;53.99898601;-0.03964989;-0.08105902;-0.14319468;0.00691722;0.09893978;0.02577829 
0.41164780;54.41063380;-0.05629837;-0.05723393;-0.13931505;-0.05869309;0.05054106;-0.01694965 
0.44782352;54.85845733;-0.04871921;-0.08595487;-0.10485324;0.14944044;-0.11708649;0.34987232 
0.50445867;55.36291599;-0.07954282;-0.07775345;0.02548364;-0.12339699;0.31167054;0.51543450 
0.37205648;55.73497248;-0.06991072;-0.02941720;0.10647731;0.12221143;0.24768445;0.21987496 
0.33551693;56.07048941;-0.13415867;0.02204230;0.12191619;-0.28890911;0.09177572;-0.11859390 
0.28489113;56.35538054;-0.14434557;-0.01409926;0.06808549;0.13680412;-0.32973251;-0.24346606 
0.00541782;56.36079836;-0.13925169;-0.06793430;0.01241434;0.04756390;-0.10267451;-0.25780529 
0.00508261;56.36588097;-0.13089244;-0.15695570;-0.03588947;0.06168110;-0.89493316;-0.22138327 
0.00566506;56.37154603;-0.09966655;-0.31556600;-0.06880350;0.10365184;-0.21784355;-0.13753721 
0.00540614;56.37695217;-0.09778658;-0.32888994;-0.08142290;-0.06597492;-0.03775519;-0.03127997 
0.00509357;56.38204575;-0.10444686;-0.29256648;-0.07519899;0.18483466;-0.00894272;0.05571276 
0.04072905;56.42277479;-0.11119485;-0.27737623;-0.05947807;0.13341920;0.11281198;0.09813638 
0.40124011;56.82401490;-0.09227030;-0.26675341;-0.03820677;0.13064189;0.09322825;0.05938327 
0.51957870;57.34359360;-0.10696050;-0.24011599;-0.02603650;-0.01389047;0.08755092;0.02640919 
0.35060549;57.69419909;-0.10911523;-0.21492730;-0.02452246;0.07469893;0.07923041;-0.01967785 
0.39285803;58.08705711;-0.11220209;-0.19329804;-0.02906482;-0.01356570;0.10506714;-0.01876041 
0.40245199;58.48950911;-0.11422066;-0.17874715;-0.03826410;0.12775491;0.07618567;-0.05820742 
0.32675338;58.81626248;-0.10571162;-0.17198676;-0.05353055;0.05486291;-0.02153839;-0.06381542 
0.34642720;59.16268969;-0.09648768;-0.18570426;-0.06762478;0.14238305;-0.05485561;-0.07049423 
0.34174609;59.50443578;-0.06587169;-0.18366742;-0.07785772;-0.01086442;-0.04896734;0.00379685 
0.34190512;59.84634089;-0.08204664;-0.17370436;-0.08621781;-0.17869875;0.17596765;-0.00837972 
0.34787226;60.19421315;-0.10664775;-0.10341717;-0.09197595;-0.34460348;0.57740837;-0.02559426 
0.31129980;60.50551295;-0.12397002;-0.01251573;-0.12708484;0.16657242;0.09054320;-0.15724108 
0.33623934;60.84175229;-0.08867312;-0.00699967;-0.16407616;0.02924881;0.00106415;-0.08407749 
0.30112433;61.14287663;-0.06998488;-0.03564517;-0.15929806;0.16248672;-0.23170687;0.05862667 
0.34679437;61.48967099;-0.05048018;-0.03155108;-0.14126360;0.04745059;0.21446037;0.07901786 
0.32106042;61.81073141;-0.05426263;0.02415824;-0.13038898;-0.14457324;0.43528524;-0.06405573 
0.32172656;62.13245797;-0.08772944;0.20474994;-0.24883693;0.00365093;0.54933745;-0.73362833 
0.33133721;62.46379519;-0.06846147;0.21352492;-0.45174649;0.39402816;-0.01216340;-0.67421645 
0.35195255;62.81574774;-0.06513815;0.13160492;-0.58737886;0.02491812;-0.56029999;-0.37264684 
0.34678602;63.16253376;-0.03346001;-0.01312281;-0.59730095;0.07425933;-0.29024395;0.29081368 
0.34657025;63.50910401;-0.07128441;-0.05539678;-0.40307981;-0.35274541;-0.00943654;1.16683412 
0.39704156;63.90614557;-0.09028254;-0.18912926;-0.07860970;0.43894756;-0.56762689;1.28697550 
0.35717797;64.26332355;-0.08248330;-0.15194774;0.27940255;-0.06280458;0.37273750;1.51399922 
0.23553514;64.49885869;-0.07899352;0.01746399;0.58694881;0.24492194;0.47348380;1.05603814 
0.23007464;64.72893333;-0.02555340;-0.00085892;0.77991742;-0.00572218;-0.04012554;0.58050895 
0.20489979;64.93383312;-0.03170757;-0.03745408;0.88106441;0.10924428;-0.18845630;0.26022026 
0.22563958;65.15947270;-0.03398262;-0.05152354;0.91978419;-0.07345719;0.03114415;0.16854686 
0.23530030;65.39477301;-0.07893319;-0.08453900;0.93376255;-0.22306673;0.06082985;-0.14105289 
0.23038673;65.62515974;-0.04502666;-0.10829122;0.82897896;0.12801039;-0.34542879;-0.66530204 
0.23010659;65.85526633;-0.05368722;-0.12501034;0.71607554;-0.12526177;0.01199980;-0.28002745 
0.26611209;66.12137842;-0.10149802;-0.13992304;0.68651247;-0.31851414;0.06572365;-0.02004798 
0.23016286;66.35154128;-0.10989240;-0.09809624;0.68184805;0.13484752;0.29551005;0.07191949 
0.21003842;66.56157970;-0.11321485;-0.09749220;0.71209770;-0.13612142;-0.33934936;0.08999360 
0.23520279;66.79678249;-0.11162366;-0.15391663;0.72932065;0.21732934;-0.32408208;-0.01187916 
0.44359136;67.24037385;-0.08009757;-0.18538551;0.73350024;0.15246464;-0.13018245;-0.00877111 
0.47366500;67.71403885;-0.06654929;-0.22379534;0.72842056;0.06737369;-0.04082303;-0.04936910 
0.37684798;68.09088683;-0.06539181;-0.19131491;0.71608794;-0.04533518;0.24730846;-0.01820118 
0.39193034;68.48281717;-0.08211711;-0.12546051;0.70909828;-0.01324766;0.31883278;-0.00585876 
0.44814324;68.93096042;-0.05445958;-0.08387148;0.70365155;0.11499303;0.08274318;-0.01262901 
0.38179016;69.31275058;-0.06345258;-0.11012688;0.71458280;-0.10203717;-0.34740600;0.08923017 
0.41247702;69.72522759;-0.08428100;-0.17468750;0.73744780;-0.02375723;-0.05440110;0.06564490 
0.41266561;70.13789320;-0.09220389;-0.12061360;0.74864602;0.09744740;0.70598620;0.04173438 
0.48902988;70.62692308;-0.11380623;-0.00944677;0.75687009;-0.17814454;0.18260950;0.03180036 
0.37681532;71.00373840;-0.11356321;-0.01315778;0.74409288;-0.00246374;0.03396022;-0.05860513 
0.34623027;71.34996867;-0.10889220;-0.02137629;0.70936352;0.20571701;-0.05541801;-0.24155502 
0.42250872;71.77247739;-0.11848217;-0.00473415;0.56177878;-0.17689079;0.23671007;-0.82450652 
0.39280176;72.16527915;-0.15177274;0.04405992;0.27583084;-0.23630956;0.61617774;-1.20542753 
0.38207555;72.54735470;-0.21843076;0.08719835;-0.00447858;0.06292570;0.10602160;-0.86972773 
0.37696385;72.92431855;-0.16932748;0.02561939;-0.16516764;0.27282724;-0.13719377;-0.52114826 
0.35664010;73.28095865;-0.10375488;-0.13523485;-0.21940736;0.53008050;-0.94214237;-0.15002349 
0.34683275;73.62779140;-0.04578094;-0.24101371;-0.20005521;0.03498864;0.06856241;0.20371826 
0.31094241;73.93873382;-0.07012548;-0.19143473;-0.11875034;0.06860861;0.19827695;0.34414497 
0.42251039;74.36124420;-0.06394899;-0.19215097;-0.07338974;0.12916814;-0.00965226;0.04852349 
0.41254020;74.77378440;-0.06549358;-0.21332465;-0.07106887;0.03880649;0.03542396;-0.01494644 
0.36713815;75.14092255;-0.04023074;-0.22635929;-0.06853811;0.16904987;-0.23134764;-0.03354713 
0.34660268;75.48752522;-0.02769296;-0.29088166;-0.07901888;0.26445800;-0.24157740;-0.04138202 
0.37701321;75.86453843;0.00286846;-0.31110275;-0.08685207;-0.05158163;-0.01272572;-0.04852063 
0.35675192;76.22129035;-0.02540764;-0.29735398;-0.09124137;0.01437525;0.18212083;-0.02273457 
0.33157015;76.55286050;-0.03894570;-0.18748584;-0.09774651;-0.08183244;0.74760604;0.00272997 
0.34153080;76.89439130;-0.06064191;-0.02968242;-0.08544411;-0.05463655;0.15729427;0.06440560 
0.45340776;77.34779906;-0.07185505;0.04208996;-0.08494296;0.03133240;0.20298168;0.00897859 
0.43290901;77.78070807;-0.05087061;-0.01096557;-0.07932100;0.61896300;-0.56042778;-0.00479287 
0.46340632;78.24411440;-0.02468874;-0.05791116;-0.07122898;-0.10148901;0.11984611;0.08831337 
0.33117485;78.57528925;-0.05441422;-0.03125151;-0.05220900;-0.11676978;0.11169945;0.07541482 
0.28562593;78.86091518;-0.06814928;0.03348976;-0.03951438;0.03545566;0.17976265;0.09550111 
0.32616115;79.18707633;-0.06929420;0.00507653;-0.02149113;-0.07564736;-0.01270955;0.04391497 
0.45864797;79.64572430;-0.05105698;-0.00394232;-0.00574895;-0.05480520;0.12972812;0.05549464 
0.35680032;80.00252461;-0.10248172;0.01253598;0.00912321;-0.18128082;-0.08459623;0.06549124 
0.29576349;80.29828811;-0.11497908;-0.02728033;0.01700857;0.16390096;-0.15155852;-0.04544161 
0.37582064;80.67410874;-0.10801847;-0.02182349;-0.00308350;-0.01095782;0.17295107;-0.04012761 
0.39647579;81.07058454;-0.09554344;0.00044141;-0.01680066;0.22379722;-0.04012093;-0.08320288 
0.41644478;81.48702931;-0.07746010;-0.02343741;-0.04071743;0.05280844;-0.08138144;-0.06727369 
0.44198823;81.92901754;-0.04978613;-0.02709176;-0.03692310;-0.20967335;-0.02332440;0.02180734 
0.42194653;82.35096407;-0.06088146;0.07132574;-0.03082351;0.03887080;0.46625558;0.07153385 
0.44785786;82.79882193;-0.06689797;0.05505897;-0.01461617;0.12133079;-0.32376978;0.03403940 
0.36214161;83.16096354;-0.08154502;-0.00324364;-0.00607222;-0.07885075;-0.16385765;0.00576032 
0.29577422;83.45673776;-0.06800690;-0.04497232;-0.00181200;-0.00509302;-0.17521650;-0.00367374 
0.34171677;83.79845452;-0.06134641;-0.06367271;0.00065275;0.00313178;-0.05016830;0.03914506 
0.33168316;84.13013768;-0.06298349;-0.05000719;0.00737526;-0.00567652;0.09022029;0.04439791 
0.36186934;84.49200702;-0.05103534;-0.03154211;0.00445943;0.02538306;0.08142279;0.00358322 
0.30095220;84.79295921;-0.06566660;-0.01658204;0.00973152;-0.11713363;0.05146969;0.05907692 
0.29077053;85.08372974;-0.08247904;-0.01034248;0.01489132;0.12043083;0.04855581;0.00601827 
0.31640959;85.40013933;-0.07557863;-0.01148339;0.01855572;0.11842334;-0.20575534;0.03020746 
0.39738917;85.79752851;-0.01895205;-0.05097803;-0.02201425;-0.00292916;0.07663311;-0.26577407 
0.36182380;86.15935230;-0.03490842;-0.03086488;-0.06492840;-0.03405577;0.04226172;-0.09660117 
0.33629942;86.49565172;-0.03922973;-0.03864414;-0.07717676;-0.09369111;0.02470993;0.01152919 
0.32658863;86.82224035;-0.05410497;-0.03429968;-0.06611873;0.02387121;0.00990017;0.05217408 
0.37741041;87.19965076;-0.05711610;-0.03176214;-0.05777349;-0.08922658;0.08965803;0.03477881 
0.35729218;87.55694294;-0.07664172;0.16063389;-0.04174768;-0.18574648;0.78443646;0.16243811 
0.42796135;87.98490429;-0.06367568;0.22949938;-0.02841011;0.08733834;-0.03947729;0.03216862 
0.34625983;88.33116412;-0.07388584;0.21760021;-0.03719291;-0.03603990;0.09012206;-0.02341726 
0.17828679;88.50945091;-0.07118859;0.04234928;-0.04303546;0.19030222;-0.80848289;-0.16174829 
0.28968167;88.79913259;-0.06281553;0.04428864;-0.06559731;0.07012536;0.86361110;0.01813067 
0.31002426;89.10915685;-0.07758440;0.28058469;-0.05861973;0.10518181;0.58411944;0.07249729 
0.00557351;89.11473036;-0.06638592;0.31305090;-0.06655126;0.17383952;-0.09551936;-0.08304483 
0.00513530;89.11986566;-0.06082011;0.30337667;-0.09278803;0.05572667;-0.09440653;-0.09439003 
0.36616015;89.48602581;-0.05607399;0.27362123;-0.11412366;-0.04479069;-0.09064621;-0.05277785 
0.38113427;89.86716008;-0.05147875;0.28632778;-0.12036299;0.15979075;0.02864737;0.01166377 
0.31578422;90.18294430;-0.02851830;0.28388295;-0.11746543;-0.06875131;-0.29444772;0.02046476 
0.23388219;90.41682649;-0.05867235;0.01114699;-0.11083554;-0.07216728;-0.57199395;0.02770274 
0.28955626;90.70638275;-0.08455243;-0.06826771;-0.07623280;0.01339374;-0.71358913;0.11820430 
0.35069275;91.05707550;-0.07061580;-0.19079894;-0.04884876;-0.14797209;-0.02072233;0.10663719 
0.35580277;91.41287827;-0.08636969;-0.00259524;-0.02014973;0.00564104;0.45594823;0.14929730 
0.35555458;91.76843286;-0.10352194;0.05749565;-0.02282643;-0.53442848;0.02701414;-0.11940538 
0.42223430;92.19066715;-0.30005121;0.06343687;-0.08211794;-0.74089593;0.04807960;-0.20402628 
0.36575508;92.55642223;-0.37616223;-0.05306891;-0.09099248;0.17800348;-0.42159513;-0.15667190 
0.44264770;92.99906993;-0.36606941;-0.10359526;-0.08658723;-0.14092106;0.06850071;0.04116708 
0.43235779;93.43142772;-0.40060222;-0.06672370;-0.06737848;-0.05929093;0.01333451;0.16574368 
0.35071826;93.78214598;-0.44661042;-0.05092973;-0.04340525;-0.02662601;0.14093931;0.10086004 
0.34071302;94.12285900;-0.47147784;0.01646015;-0.04498032;-0.16062383;0.11749506;0.12007360 
0.43221498;94.55507398;-0.46989933;0.00173276;-0.01270704;0.42030919;-0.30214053;0.11409070 
0.34559894;94.90067291;-0.21002339;-0.06431895;0.03423214;0.28559831;-0.10404360;0.10151333 
0.44195437;95.34262729;-0.00208065;-0.02563660;0.05730898;1.49445200;0.04072798;0.04802473 
0.33032870;95.67295599;0.23330247;-0.02001478;0.08051736;0.08238684;0.24828342;0.14236379 
0.35616732;96.02912331;0.06637734;0.22274467;0.17166469;-0.88677901;1.64763236;0.27594373 
0.41186714;96.44099045;-0.06375240;0.18840817;0.17425270;-0.14275515;-1.34133255;-0.27314082 
0.38606644;96.82705688;-0.09794880;0.01830224;0.12282549;-0.64374685;0.20822713;-0.14989987 
0.42884660;97.25590348;-0.08041667;0.05659636;0.08827306;0.35989773;-0.32304811;-0.19111316 
0.44754195;97.70344543;0.06676508;0.01302410;0.06121128;0.89923441;-0.22050805;-0.05308045 
0.45229220;98.15573764;0.29182267;-0.04848914;0.03016781;0.48169586;0.12311999;-0.10253634 
0.40634823;98.56208587;0.27741182;0.05118469;0.07621760;-0.45398757;0.58998489;0.16228499 
0.36067533;98.92276120;-0.04763990;0.01394058;0.07708461;-1.13305461;-0.19262977;-0.04819068 
0.34116507;99.26392627;-0.13414501;-0.03425056;0.07979592;0.40695810;-0.22161630;0.00889486 
0.32191253;99.58583879;0.08818954;-0.05543334;0.08274268;0.74260092;-0.02632387;0.02621107 
0.34060526;99.92644405;0.19492242;-0.08852986;0.08501858;0.21966149;-0.17043270;0.03874475 
0.34073901;100.26718307;-0.02981939;-0.12486600;0.08867062;-1.44773746;0.25824064;0.10868171 
0.49793291;100.76511598;-0.15955348;-0.08009943;0.10595198;0.00065938;0.16385360;0.02031512 
0.39820719;101.16332316;-0.19776013;0.08831050;0.08070952;-0.12362215;0.42178148;0.04291126 
0.38601065;101.54933381;-0.08605038;-0.11939614;0.08460429;0.12952529;-0.81553024;-0.13965699 
0.34577179;101.89510560;-0.11256235;-0.27359632;0.07802339;-0.06271951;-0.42377925;-0.03432949 
0.26023316;102.15533876;-0.12740511;-0.32529750;0.08027118;-0.17652452;0.03950145;0.00356063 
0.29994726;102.45528603;-0.15191078;-0.26824224;0.07275387;-0.10976592;0.22054164;-0.01886447 
0.14254189;102.59782791;-0.16323034;-0.19761591;0.06659187;-0.09749751;0.49460873;0.02402005 
0.22883606;102.82666397;-0.16893201;-0.18203327;0.07373358;0.08062850;-0.16829945;-0.04010135 
0.28531170;103.11197567;-0.17112568;-0.03773675;0.06133161;0.03363400;0.31334490;0.04536276 
0.23900914;103.35098481;-0.14131053;-0.03727007;0.06009309;0.06835499;-0.11919528;-0.02291780 
0.20838094;103.55936575;-0.13551979;-0.04401680;0.03097357;-0.06233824;0.18118590;-0.29808015 
0.00534630;103.56471205;-0.11809555;-0.03821165;-0.16125473;0.10884712;0.06828499;-1.18240356 
0.00537801;103.57009006;-0.12333684;-0.04930068;-0.58941925;-0.41947451;0.22049181;-2.12552309 
0.05598187;103.62607193;-0.08650682;-0.09930529;-1.21638870;0.56491882;-0.01469392;-2.83460951 
0.37597585;104.00204778;0.14316086;-0.10108501;-1.98419559;0.19943300;0.00349848;-3.21056557 
0.34045029;104.34249806;0.18700211;0.02113590;-2.81494880;0.01885425;-0.21748090;-3.43377757 
0.36138368;104.70388174;0.15332386;0.11298290;2.61249161;0.06402462;-0.24384432;-3.48087692 
0.27990866;104.98379040;-0.00752745;0.15076764;1.70421648;-0.23473908;-0.09558318;-3.64278412 
0.40141702;105.38520741;-0.16807289;0.06373001;0.79820830;-0.05449708;-0.00713158;-3.60318613 
0.29470205;105.67990947;-0.15766363;-0.06655785;-0.06463061;-0.03142779;0.13583249;-3.27968001 
0.41272759;106.09263706;-0.08077555;-0.16965151;-0.80187768;0.00672580;-0.16955546;-2.62411809 
0.32610917;106.41874623;0.02911850;-0.22977659;-1.30251598;-0.02184365;-0.14335187;-1.32620013 
0.28576159;106.70450783;0.02869696;-0.21367271;-1.48154926;-0.13499056;0.24583456;-0.30084446 
0.30625296;107.01076078;0.00160150;-0.14068294;-1.48292041;-0.00079299;0.20169258;0.19332874 
0.36751771;107.37827849;-0.01043893;-0.08700788;-1.37491047;0.08071531;0.23914732;0.60808933 
0.37614775;107.75442624;-0.02412598;-0.06856013;-1.21619129;-0.03387510;0.06279849;0.62586778 
0.22375703;107.97818327;-0.02033904;-0.08587681;-1.07992935;0.08676274;-0.13138005;0.40764144 
0.32021809;108.29840136;-0.00424734;-0.10266864;-1.02489674;-0.03844303;-0.07777527;0.11506987 
0.30514216;108.60354352;0.01541581;-0.12081185;-1.01377499;0.13196018;-0.10739747;-0.00011326 
0.41168380;109.01522732;0.03045997;-0.14325327;-1.03282201;0.07979877;-0.00359350;-0.10927549 
0.30987096;109.32509828;0.19829181;-0.14164977;-1.07331979;0.82427853;-0.24688980;-0.22157899 
0.39642715;109.72152543;0.29509535;-0.20943455;-1.13501692;0.12042864;-0.19397673;-0.04825347 
0.41196346;110.13348889;0.26763961;-0.17951298;-1.12005651;-0.14635321;0.20404673;0.09945801 
0.38097811;110.51446700;0.20490450;-0.13577375;-1.07669210;-0.23293164;0.18984526;0.13212219 
0.35546541;110.86993241;0.00611077;-0.11148233;-1.04229629;-0.98323071;0.15923437;0.14348176 
0.35582471;111.22575712;-0.06292999;-0.10032115;-1.01061463;0.02916464;-0.17570853;0.09472764 
0.34603453;111.57179165;-0.02212603;-0.26823151;-1.00325263;0.25544992;-0.74471915;-0.07857379 
0.25909805;111.83088970;-0.00351938;-0.36121142;-1.02104926;-0.05591826;-0.09568316;-0.06292671 
0.26971173;112.10060143;0.00272042;-0.26969078;-1.03812623;-0.10084600;0.97440279;-0.04994285 
0.34074783;112.44134927;-0.02157415;-0.12489321;-1.03843832;0.05406699;0.16777574;0.01693106 
0.26497436;112.70632362;-0.01196538;-0.12316809;-1.03789032;0.02310671;-0.04252528;-0.01694115 
0.25924063;112.96556425;0.05471269;-0.12847781;-1.05283654;1.19581175;0.13951162;-0.06707264 
0.16291571;113.12847996;0.29122999;-0.14853108;-1.07594156;0.57915294;-0.20281117;-0.07065844 
0.36071181;113.48919177;0.26021165;-0.15106097;-1.08761680;-1.03240228;-0.03295669;0.02720200 
0.30034184;113.78953362;-0.02648053;-0.10973964;-1.04382706;-0.52344626;0.21768177;0.21719314 
0.28482699;114.07436061;-0.03433270;-0.04612545;-1.00016713;0.19293411;0.66060120;0.15906776 
0.34559226;114.41995287;-0.03384697;0.07554578;-0.96280676;0.00839963;-0.56729734;0.14262393 
0.40717959;114.82713246;0.00731275;-0.13298410;-0.96181911;0.27669522;-0.35285148;-0.06220333 
0.38140917;115.20854163;0.02963197;-0.27681154;-0.99644345;0.01381358;-0.62625670;-0.14000510 
0.02055860;115.22910023;0.02257846;-0.23062953;-1.00218117;-0.18237603;1.07964063;-0.00779080 
0.00511694;115.23421717;0.00521240;-0.12943733;-1.00171876;0.10216130;-0.00191797;-0.05324491 
0.44696593;115.68118310;0.00716444;-0.12365275;-1.03266180;-0.27195683;0.16524807;-0.29566151 
0.31026077;115.99144387;0.00115866;-0.08394576;-1.21260607;0.00764368;0.04873100;-1.05691504 
0.22874522;116.22018909;0.08700029;-0.11111791;-1.55050814;0.08261991;-0.28523085;-1.58352363 
0.26927805;116.48946714;0.04553391;-0.16914974;-2.02445793;-0.52414203;-0.43595949;-2.06744885 
0.37083364;116.86030078;0.14659970;-0.21141851;-2.56513453;0.07769056;-0.22886829;-1.92874718 
0.25478125;117.11508203;0.28644305;-0.31653807;-2.96923900;-0.30560991;-0.17447004;-0.98003548 
0.33069015;117.44577217;0.13979867;-0.22888714;-3.06167483;-0.76484931;0.59965420;0.01489513 
0.39154434;117.83731651;0.04223907;-0.10138289;-2.97648454;-0.06006781;0.25049725;0.47755304 
0.27970624;118.11702275;0.05483559;-0.06698444;-2.85524678;0.01694809;-0.08896747;0.43929204 
0.23927355;118.35629630;0.08868441;-0.13559033;-2.78285193;0.17872266;-0.23166786;0.17899995 
0.19828582;118.55458212;0.11660911;-0.20755269;-2.77374816;0.07570196;-0.14997917;-0.02775219 
0.27951980;118.83410192;0.14329214;-0.26733768;-2.80352736;-0.08571898;-0.45816636;-0.10837901 
0.10186958;118.93597150;0.15160374;-0.31550422;-2.84693241;-0.13534710;0.06152900;-0.12629837 
0.18363166;119.11960316;0.13445526;-0.31029451;-2.88079643;-0.01930147;0.07021020;-0.09282847 
0.29465938;119.41426253;0.11915766;-0.27939689;-2.89639449;-0.03465864;0.04044130;-0.08214011 
0.42193842;119.83620095;0.13768184;-0.22859393;-2.90424037;0.10245043;0.59036064;-0.05225413 
0.37081409;120.20701504;0.12769231;-0.04019110;-2.88585687;0.01828894;0.57549775;0.02315276 
0.40152574;120.60854077;0.12719288;-0.00702332;-2.86688709;0.05688093;0.04549884;0.09498758 
0.40142941;121.00997019;0.12625726;0.00438696;-2.83481622;-0.04253667;0.06293279;0.17980619 
0.38590431;121.39587450;0.12185805;-0.00407549;-2.78429794;0.00581011;-0.05119511;0.19707267 
0.28953433;121.68540883;0.13770309;-0.00445622;-2.75202894;0.08269209;0.21319276;0.07789028 
0.42755747;122.11296630;0.14316748;0.13144574;-2.73250890;-0.01258195;0.73954397;-0.03912907 
0.33078384;122.44375014;0.13816492;0.26779208;-2.73610449;-0.03274261;0.16821881;-0.14189193 
0.27966499;122.72341514;0.10850960;0.16589636;-2.77943110;-0.08165037;-0.77900803;-0.15275168 
0.27501726;122.99843240;0.12789045;0.06970241;-2.81226182;0.14947930;-0.11132225;-0.00737750 
0.34215546;123.34058785;0.13666284;0.07047883;-2.80520821;0.24691062;-0.01316215;0.07418352 
0.41727877;123.75786662;0.14014937;0.03526592;-2.80148935;-0.04289697;-0.27074730;0.02412959 
0.37686443;124.13473105;0.14662895;0.02177391;-2.79130936;0.20569551;0.12720132;0.08454329 
0.37697530;124.51170635;0.14046015;0.03090041;-2.75965023;0.01870091;0.21944954;0.13629790 
0.28629208;124.79799843;0.16055965;0.02318303;-2.74620271;-0.15175168;-0.01301635;0.02928477 
0.36673641;125.16473484;0.11638238;0.01772457;-2.75303936;-0.22135766;-0.06191588;-0.03532299 
0.30586648;125.47060132;0.19480719;-0.02371079;-2.76212502;0.83414668;0.00950407;-0.00953567 
0.33631825;125.80691957;0.35159674;-0.00084411;-2.75178576;0.29238769;0.10449639;0.03942777 
0.37158060;126.17850018;0.28139418;0.03097744;-2.73208666;-0.84207517;0.13107735;0.03542733 
0.38596725;126.56446743;0.14779834;0.06339260;-2.70540071;-0.04925118;0.04879566;0.08644689 
0.31502032;126.87948775;0.13920140;0.05676570;-2.67805600;0.03728483;0.00241807;0.09296997 
0.42717862;127.30666637;0.13618259;-0.07732010;-2.67969608;0.14944680;-0.56221384;0.04095617 
